date,review,score,month,day,tfidf_features
2017-09-02,"Marvel finally Mad a movie with all of the Avengers where they meet each other they must face Loki that would be Thor""s brother now it's time for Captain to give orders to the Avengers if they want to win! See this movie remember they made avengers 2",4.0,2017-09,2,"all:0.10, avengers:0.27, be:0.13, captain:0.17, each:0.15, finally:0.21, for:0.09, give:0.18, if:0.15, it:0.08, loki:0.13, made:0.16, marvel:0.10, movie:0.14, must:0.18, now:0.18, of:0.07, other:0.16, remember:0.20, see:0.15, that:0.09, the:0.11, they:0.52, this:0.07, thor:0.17, time:0.11, to:0.23, want:0.20, where:0.19, with:0.10, would:0.16"
2017-08-30,I thought Avengers was a good one. The action and adventure is good. It is a good one in the Avengers Franchise.,5.0,2017-08,30,"action:0.17, adventure:0.34, and:0.11, avengers:0.30, franchise:0.30, good:0.56, in:0.15, is:0.25, it:0.13, one:0.31, the:0.18, thought:0.31, was:0.16"
2017-08-28,Most likely the greatest superhero movie of all time.,5.0,2017-08,28,"all:0.31, greatest:0.54, most:0.48, movie:0.21, of:0.22, superhero:0.36, the:0.17, time:0.36"
2017-08-15,"Despite arriving at a very early start for the MCU, ""The Avengers"" mark a point and separate for the modern era of cinema. The effects, performances and the excitement of seeing the most important heroes of Marvel make us enjoy more than 2 hours of footage as if to read a comic is about.",4.5,2017-08,15,"about:0.17, and:0.13, as:0.13, at:0.14, avengers:0.09, cinema:0.21, comic:0.16, despite:0.23, effects:0.18, enjoy:0.22, for:0.20, heroes:0.14, if:0.16, is:0.08, make:0.17, mark:0.19, marvel:0.10, mcu:0.12, modern:0.23, more:0.14, most:0.16, of:0.29, performances:0.19, point:0.20, seeing:0.19, start:0.18, than:0.16, the:0.34, to:0.08, us:0.19, very:0.14"
2017-08-12,This is a really great movie.,4.5,2017-08,12,"great:0.47, is:0.37, movie:0.33, really:0.64, this:0.36"
2017-08-08,"Standard formulaic superhero movie. It delivered on it's promise for action, comic relief and heroics.",3.0,2017-08,8,"action:0.31, and:0.20, comic:0.47, for:0.29, it:0.48, movie:0.21, on:0.40, superhero:0.36"
2017-08-07,"Great story, action, cgi and fantastic villian. This is my favorite comic book genre film all time!",5.0,2017-08,7,"action:0.19, all:0.18, and:0.12, book:0.29, cgi:0.33, comic:0.28, fantastic:0.32, favorite:0.30, film:0.19, genre:0.40, great:0.19, is:0.15, my:0.24, story:0.26, this:0.14, time:0.22"
2017-08-06,The action was great even though there was some down time.  Long but didn't seem too long,4.0,2017-08,6,"action:0.15, but:0.15, didn:0.27, down:0.32, even:0.23, great:0.15, long:0.58, some:0.22, the:0.08, there:0.22, though:0.28, time:0.17, too:0.23, was:0.30"
2017-08-05,"Do you know the saying, know your audience??
Joss Weadon really gave the fans everything they've ever wanted in the first marvel team up.",4.5,2017-08,5,"audience:0.29, do:0.23, ever:0.19, everything:0.22, fans:0.24, first:0.16, in:0.12, joss:0.23, know:0.53, marvel:0.13, really:0.18, team:0.18, the:0.22, they:0.18, up:0.16, ve:0.23, you:0.17, your:0.28"
2017-08-02,"First off, where the heck did Loki come from? I really enjoyed the opening title music. I like the scene where they recruit Captain America to the Avengers. I liked how they cut from hero to hero in the recruiting process in the beginning, giving us a glimpse at what each hero was up to during their ""break"". I like how cap stays old fashioned. Captain America and Iron Man coming together and meeting for the first time was classic and really foreshadowed at Civil War. The writers did a good job showing how they have to have altercations before they come together and they finally come together after a well needed push (Phil Coulson's death). One of the best scenes in the history of movies is the revolving scene around the Avengers as they come together before war. Also I really enjoyed when it cut seamlessly from Avenger to Avenger each fighting their individual battles in the war. Great ending to the end of MCU phase 1. I love Marvel because it combines the world we all know with that of a fictional universe to aid our imaginations in creating fantasies about a combination of these universes where anything is possible.

In the mid-credits scene the Other speaks to his master (undoubtedly Thanos) about the failed attack on earth.
In the end credit scene the Avenger are eating shawarma.

Stan Lee makes his appearance in a short news interviews saying ""Superheroes in New York? Give me a break""

Stone Tracker: The Tesseract is used by Loki in this film and now is in the hands of the Asgardians, it is known as The Space Stone.",5.0,2017-08,2,"about:0.10, after:0.05, all:0.03, also:0.05, america:0.11, and:0.10, anything:0.06, are:0.04, around:0.06, as:0.07, at:0.08, avenger:0.19, avengers:0.06, battles:0.07, because:0.05, before:0.10, beginning:0.06, best:0.03, by:0.05, cap:0.07, captain:0.10, classic:0.05, come:0.20, coming:0.07, death:0.07, did:0.10, each:0.09, earth:0.06, end:0.10, ending:0.06, enjoyed:0.13, fighting:0.06, film:0.03, finally:0.06, first:0.07, for:0.03, from:0.12, give:0.06, good:0.03, great:0.03, have:0.08, hero:0.16, his:0.11, history:0.06, how:0.14, in:0.30, iron:0.05, is:0.12, it:0.07, job:0.06, know:0.06, like:0.08, liked:0.06, loki:0.08, love:0.04, makes:0.05, man:0.05, marvel:0.03, mcu:0.04, me:0.05, movies:0.03, music:0.07, new:0.06, now:0.05, of:0.13, off:0.05, old:0.06, on:0.04, one:0.03, other:0.05, our:0.06, phase:0.05, possible:0.07, really:0.12, scene:0.23, scenes:0.05, superheroes:0.05, thanos:0.06, that:0.03, the:0.40, their:0.09, these:0.05, they:0.24, this:0.02, time:0.03, to:0.19, together:0.15, universe:0.05, up:0.04, us:0.06, war:0.18, was:0.06, we:0.05, well:0.04, what:0.04, when:0.05, where:0.17, with:0.03, world:0.05, york:0.06"
2017-08-01,"If i had to describe it with one word it would be:
MASTERPIECE.",5.0,2017-08,1,"be:0.30, had:0.38, if:0.36, it:0.36, masterpiece:0.47, one:0.22, to:0.18, with:0.24, would:0.39"
2017-07-26,It's just that: the Best Super Hero movie to date!,5.0,2017-07,26,"best:0.26, date:0.53, hero:0.43, it:0.19, just:0.33, movie:0.17, super:0.43, that:0.23, the:0.14, to:0.19"
2017-07-20,Pretty much all of it is good or amazing nothing bad or horrible. The one down side is captain Americas outfit looks ugly which is a shame since he is my favorite hero,4.0,2017-07,20,"all:0.12, amazing:0.16, bad:0.23, captain:0.21, down:0.26, favorite:0.20, good:0.14, he:0.21, hero:0.22, is:0.38, it:0.10, much:0.19, my:0.16, nothing:0.24, of:0.09, one:0.12, or:0.43, pretty:0.23, since:0.24, the:0.07, which:0.21"
2017-07-20,The Avengers is the movie that all the Marvel movies have been leading up to and it lives up to the hype. I would give it a 9.3 because there is almost nothing wrong with it. Only a couple of minor details is there to complain about. Each of the characters are done so well and the story is just as interesting. If you have been living up to the hype in the past movies you have to see this movie.,4.5,2017-07,20,"about:0.12, all:0.07, almost:0.16, and:0.10, are:0.09, as:0.09, avengers:0.07, because:0.13, been:0.24, characters:0.08, done:0.12, each:0.11, give:0.13, have:0.28, hype:0.30, if:0.11, in:0.07, interesting:0.14, is:0.23, it:0.17, just:0.10, marvel:0.07, movie:0.10, movies:0.17, nothing:0.14, of:0.10, only:0.12, see:0.11, so:0.10, story:0.10, that:0.07, the:0.33, there:0.22, this:0.06, to:0.29, up:0.26, well:0.10, with:0.08, would:0.12, you:0.19"
2017-07-20,"The Best Marvel Cinematic Universe Movie Ever it has everything to make a Comic Book die hard fan love it has a good story,great character interaction,good direction and a Great Soundtrack. Thank you Josh Whedon",5.0,2017-07,20,"and:0.08, best:0.13, book:0.19, character:0.18, cinematic:0.22, comic:0.19, direction:0.27, ever:0.18, everything:0.21, fan:0.24, good:0.29, great:0.25, hard:0.26, has:0.35, it:0.19, love:0.18, make:0.20, marvel:0.12, movie:0.09, story:0.17, the:0.07, to:0.10, universe:0.21, whedon:0.20, you:0.16"
2017-07-20,"A brilliant film, just seeing all the characters interact with each other is well written, the action scenes are incredible and Loki is a great motivational villain.",5.0,2017-07,20,"action:0.16, all:0.16, and:0.10, are:0.21, brilliant:0.35, characters:0.18, each:0.25, film:0.16, great:0.16, incredible:0.29, is:0.25, just:0.21, loki:0.22, other:0.25, scenes:0.25, seeing:0.30, the:0.18, villain:0.24, well:0.21, with:0.17"
2017-07-16,I really enjoyed it. A satisfying end to the beginning.,4.0,2017-07,16,"beginning:0.54, end:0.43, enjoyed:0.56, it:0.20, really:0.35, the:0.14, to:0.20"
2017-07-14,The Avengers is packed to the gills with action.  TO THE GILLS.,4.0,2017-07,14,"action:0.30, avengers:0.27, is:0.23, packed:0.49, the:0.49, to:0.46, with:0.31"
2017-07-13,A childhood dream becoming true.,5.0,2017-07,13,true:1.00
2017-07-13,Probably still the best comic book movie of all time.  Thanks Joss!,5.0,2017-07,13,"all:0.23, best:0.25, book:0.37, comic:0.36, joss:0.40, movie:0.16, of:0.16, probably:0.48, still:0.32, the:0.13, time:0.27"
2017-07-12,top 3 or 4 marvel movies,4.5,2017-07,12,"marvel:0.34, movies:0.39, or:0.59, top:0.62"
2017-07-09,The best superhero movie of all time.,5.0,2017-07,9,"all:0.40, best:0.43, movie:0.28, of:0.28, superhero:0.47, the:0.22, time:0.47"
2017-07-09,"Oh yes, Phase One of the MCU goes out with one of the greatest movies of all time.",5.0,2017-07,9,"all:0.18, greatest:0.32, mcu:0.23, movies:0.21, of:0.39, one:0.36, out:0.26, phase:0.31, the:0.21, time:0.22, with:0.19, yes:0.43"
2017-07-09,"Its great fun - a star studded cast that's clearly having a blast making this movie.

But I do think its a bit overhyped.  You know exactly how the movie will play out before you see it, and I didn't find the exploration of the characters to be as satisfying as I would have liked.",4.0,2017-07,9,"and:0.07, as:0.25, be:0.13, before:0.18, bit:0.18, but:0.11, cast:0.17, characters:0.12, didn:0.19, do:0.18, find:0.22, fun:0.14, great:0.10, have:0.13, having:0.21, how:0.16, it:0.08, its:0.31, know:0.21, liked:0.21, making:0.20, movie:0.14, of:0.07, out:0.15, see:0.15, star:0.22, that:0.10, the:0.17, think:0.19, this:0.08, to:0.08, will:0.17, would:0.17, you:0.26"
2017-07-08,this is their best? it's still childish comic book nonsense even though i admit i've enjoyed the ironman movies.,2.0,2017-07,8,"best:0.20, book:0.30, comic:0.29, enjoyed:0.42, even:0.30, is:0.15, it:0.15, movies:0.22, still:0.26, the:0.11, their:0.28, this:0.15, though:0.36, ve:0.34"
2017-07-08,Loved it! Lots of amazing and intense action.,4.5,2017-07,8,"action:0.29, amazing:0.38, and:0.19, it:0.22, lots:0.62, loved:0.51, of:0.20"
2017-07-01,A Marvelous and Outstanding movie.  The Avengers stands to be one of marvels greatest achievements.,5.0,2017-07,1,"and:0.18, avengers:0.25, be:0.35, greatest:0.48, marvels:0.58, movie:0.19, of:0.19, one:0.27, the:0.15, to:0.21"
2017-07-01,Amazing Chris Evans Chris Hemsworth Mark Ruffalo  Jeremy Renner Scarlett Johansson and Robert Downey Jr. were amazing,5.0,2017-07,1,"amazing:0.32, and:0.08, chris:0.56, downey:0.23, jeremy:0.27, johansson:0.26, jr:0.24, mark:0.23, renner:0.26, robert:0.23, ruffalo:0.23, scarlett:0.27, were:0.19"
2017-07-01,"For Marvel, it is probably its best effort in superhero films, if you like what family-oriented, standardized blockbuster's are all about.",3.5,2017-07,1,"about:0.29, all:0.18, are:0.23, best:0.19, blockbuster:0.34, films:0.25, for:0.17, if:0.27, in:0.16, is:0.14, it:0.14, its:0.26, like:0.24, marvel:0.18, probably:0.37, superhero:0.21, what:0.24, you:0.23"
2017-06-25,"9.5/10  Ambitious, well acted, and exciting, The Avengers is a breakthrough in blockbuster filmmaking.",5.0,2017-06,25,"10:0.42, and:0.17, avengers:0.24, blockbuster:0.48, exciting:0.52, in:0.23, is:0.20, the:0.14, well:0.34"
2017-06-24,"It's funny, thoughtful, but also colorfully chaotic, The Avengers is that perfect super-sized team-up feature that benefits from years of build-up.",4.5,2017-06,24,"also:0.28, avengers:0.15, build:0.36, but:0.17, from:0.22, funny:0.30, is:0.13, it:0.13, of:0.12, perfect:0.27, super:0.29, team:0.22, that:0.30, the:0.09, up:0.39, years:0.32"
2017-06-17,The Avengers lives up to its hype and raises the bar for Marvel at the movies.,4.5,2017-06,17,"and:0.14, at:0.29, avengers:0.20, bar:0.45, for:0.20, hype:0.44, its:0.31, marvel:0.22, movies:0.24, the:0.35, to:0.17, up:0.25"
2017-06-14,LOVED THE MOVIE.Good job marvel,5.0,2017-06,14,"good:0.37, job:0.61, loved:0.56, marvel:0.32, movie:0.22, the:0.18"
2017-06-11,"Seeing all these characters come together for the first time is great and the cast works really well together. Loki and the villain was great as well. I had a lot of fun watching this film. It is one of the best superhero films.

9.2/10",4.5,2017-06,11,"10:0.19, all:0.11, and:0.15, as:0.14, best:0.12, cast:0.18, characters:0.13, come:0.19, film:0.11, films:0.16, first:0.13, for:0.11, fun:0.15, great:0.22, had:0.18, is:0.17, it:0.09, loki:0.15, lot:0.20, of:0.16, one:0.11, really:0.15, seeing:0.21, superhero:0.13, the:0.25, these:0.18, this:0.09, time:0.13, together:0.28, villain:0.17, was:0.11, watching:0.20, well:0.30, works:0.23"
2017-06-07,This movie lived up to the hype!,4.0,2017-06,7,"hype:0.75, movie:0.25, the:0.20, this:0.28, to:0.28, up:0.43"
2017-05-31,"This film definitely lives up to the hype. The writing shows improvement since previous Marvel Studios films, making the dialogue purposeful and the one-liners are actually funny and not overly cheesy. The choreography in the fight scenes is perfect, with characters using moves that are unique to them and their powers. The CGI and visual effects are incredible, speaking of which, the Hulk's character model is improved as well, making him more realistic looking and actually resembling Mark Ruffalo, who is a welcomed actor replacement as the character of Bruce Banner. Thor and Captain America seem to fit better as side characters in this film, and the interactions between them and Iron Man are full of chemistry. Robert Downey Jr. is on point as usual. Black Widow's character is improved, with Scarlett Johansson showing some emotional depth. Tom Hiddleston shines as Loki, delivering a theatrical performance that comes off cunning and sinister. This film raised the bar for what Marvel Studios is capable of.",4.5,2017-05,31,"actually:0.19, america:0.08, and:0.27, are:0.23, as:0.28, banner:0.10, bar:0.10, better:0.07, between:0.09, black:0.09, bruce:0.10, captain:0.08, cgi:0.08, character:0.20, characters:0.11, cheesy:0.10, chemistry:0.08, definitely:0.08, dialogue:0.09, downey:0.09, effects:0.08, fight:0.08, film:0.14, films:0.07, for:0.04, full:0.10, funny:0.08, hiddleston:0.09, him:0.09, hulk:0.07, hype:0.09, in:0.08, incredible:0.08, iron:0.07, is:0.21, johansson:0.10, jr:0.09, loki:0.06, looking:0.10, making:0.17, man:0.07, mark:0.09, marvel:0.09, more:0.06, not:0.06, of:0.13, off:0.08, on:0.06, one:0.04, perfect:0.07, performance:0.10, point:0.09, previous:0.09, robert:0.09, ruffalo:0.09, scarlett:0.10, scenes:0.07, since:0.09, some:0.07, studios:0.20, that:0.08, the:0.28, their:0.07, them:0.14, this:0.10, thor:0.08, to:0.11, tom:0.09, unique:0.10, up:0.05, visual:0.09, well:0.06, what:0.06, which:0.08, who:0.08, widow:0.09, with:0.10, writing:0.10"
2017-05-31,"In The Avengers, Marvel pulls off what no-one thought they could: They assembled the Avengers on the big screen. All five movies lead-up movies culminate in this ground-breaking film that actually works on nearly every level, and leaves you wanting more.",4.5,2017-05,31,"actually:0.23, all:0.11, and:0.07, avengers:0.21, big:0.19, could:0.18, every:0.18, film:0.11, five:0.25, in:0.20, level:0.25, marvel:0.11, more:0.16, movies:0.26, no:0.19, off:0.18, on:0.30, one:0.11, screen:0.19, that:0.10, the:0.19, they:0.30, this:0.08, thought:0.21, up:0.13, what:0.15, works:0.23, you:0.14"
2017-05-30,The Avengers is an almost perfect film that gives every single character their time to shine. A,4.5,2017-05,30,"almost:0.36, an:0.20, avengers:0.16, character:0.24, every:0.28, film:0.17, gives:0.37, is:0.13, perfect:0.27, shine:0.36, single:0.38, that:0.15, the:0.09, their:0.25, time:0.19, to:0.13"
2017-05-28,Peccato per mia madre che mi ha chiamato sul finale!!!! Che fine ha fatto Loki???,1.0,2017-05,28,"fine:0.85, loki:0.53"
2017-05-27,One of the best movies I've ever seen. I can't say more,5.0,2017-05,27,"best:0.24, can:0.32, ever:0.32, more:0.32, movies:0.26, of:0.16, one:0.22, say:0.42, seen:0.40, the:0.12, ve:0.39"
2017-05-24,"The Avengers is an amazing movie that has almost everything. It has action, good acting, good cinematography, and good wit. Overall, it is a definite recommendation of mine.",5.0,2017-05,24,"acting:0.25, action:0.14, almost:0.30, amazing:0.18, an:0.16, and:0.09, avengers:0.13, cinematography:0.31, everything:0.23, good:0.48, has:0.39, is:0.22, it:0.22, movie:0.10, of:0.10, overall:0.25, that:0.13, the:0.08"
2017-05-19,I love this movie the characters are awesome the action scenes are well done and the visuals are breathtaking,5.0,2017-05,19,"action:0.18, and:0.11, are:0.67, awesome:0.27, characters:0.20, done:0.29, love:0.26, movie:0.12, scenes:0.28, the:0.29, this:0.13, well:0.23"
2017-05-18,buen trabajo del director tiene buenos efectos especiales cada personaje tiene una buena función en la película,4.5,2017-05,18,"director:0.44, en:0.46, la:0.43, película:0.45, una:0.45"
2017-05-18,"perhaps the best superhero movie as a whole! 
I cannot think of any problems with this movie. 
everyone makes decent appearance and 2:20 movie duration is great, and it is never boring.",5.0,2017-05,18,"and:0.19, any:0.27, as:0.18, best:0.16, boring:0.30, decent:0.33, everyone:0.26, great:0.15, is:0.23, it:0.12, makes:0.26, movie:0.30, never:0.26, of:0.10, superhero:0.17, the:0.08, think:0.27, this:0.11, whole:0.31, with:0.15"
2017-05-18,One of the greatest super hero movies of all time,5.0,2017-05,18,"all:0.25, greatest:0.43, hero:0.44, movies:0.29, of:0.35, one:0.24, super:0.43, the:0.14, time:0.29"
2017-05-14,"Thrilling, action-packed, and with the synergy of a well balanced cast, The Avengers is an excellent film that exceeded all expectations and paves the way for a new wave of (hopefully) Marvel excellence.",4.5,2017-05,14,"action:0.17, all:0.16, an:0.19, and:0.21, avengers:0.15, cast:0.26, excellent:0.31, expectations:0.35, film:0.17, for:0.16, is:0.13, marvel:0.17, new:0.30, of:0.23, packed:0.28, that:0.15, the:0.27, way:0.24, well:0.22, with:0.17"
2017-05-14,"Despite some questionable green screen around the last 3rd of the movie, The Avengers is still a ton of fun. It really was a risk trying to make this movie happen, and it really payed off.

I still preferred The Dark Knight Rises and The Amazing Spider-Man when it comes to superhero movies of 2012, but I still think this film kicks ass. 

9/10",4.5,2017-05,14,"10:0.16, 2012:0.18, 3rd:0.21, amazing:0.12, and:0.12, around:0.18, avengers:0.09, but:0.10, dark:0.20, despite:0.21, film:0.10, fun:0.13, is:0.07, it:0.22, knight:0.21, last:0.20, make:0.15, man:0.15, movie:0.13, movies:0.11, of:0.20, off:0.15, really:0.25, screen:0.16, some:0.14, still:0.38, superhero:0.11, the:0.26, think:0.17, this:0.14, to:0.15, was:0.10, when:0.15"
2017-04-28,"This film is a spectacle that leaves us dazzled the first time and entertained at-most with repeated viewings. The cast (most notably Johansson, Hiddleston, and newcomer Mark Ruffalo) are the highlights of this film, and are accompanied by great humour and entertaining action sequences. However, there is little-to-no plot to the film, and is really only a bunch of action sequences and quippy dialogue strung together to make an entertaining, popcorn flick.",3.5,2017-04,28,"action:0.16, an:0.09, and:0.31, are:0.20, at:0.11, by:0.12, cast:0.13, dialogue:0.16, entertaining:0.27, film:0.24, first:0.09, great:0.08, hiddleston:0.16, however:0.16, humour:0.17, is:0.19, johansson:0.17, little:0.14, make:0.13, mark:0.15, most:0.25, no:0.13, of:0.11, only:0.13, plot:0.13, really:0.11, ruffalo:0.15, sequences:0.32, that:0.07, the:0.18, there:0.12, this:0.12, time:0.09, to:0.19, together:0.10, us:0.15, with:0.08"
2017-04-19,Best comics book movie period. A++,5.0,2017-04,19,"best:0.36, book:0.53, comics:0.73, movie:0.23"
2017-04-14,"Funny, thrilling, smart, action-packed, and very cool to see. Great performances and Marvel smashing action. Even a few funny moments, too.",4.5,2017-04,14,"action:0.28, and:0.18, cool:0.25, even:0.21, few:0.29, funny:0.50, great:0.14, marvel:0.14, moments:0.25, packed:0.23, performances:0.26, see:0.20, smart:0.30, to:0.11, too:0.22, very:0.19"
2017-04-01,"A bit too crazy and didn't live up to my expectations as much. It was great, but could have been better",4.0,2017-04,1,"and:0.11, as:0.21, been:0.28, better:0.27, bit:0.30, but:0.18, could:0.28, didn:0.31, expectations:0.37, great:0.17, have:0.22, it:0.13, much:0.26, my:0.22, to:0.13, too:0.27, up:0.20, was:0.17"
2017-03-30,"Kein Meisterwerk, aber sehr, sehr unterhaltsam!",4.0,2017-03,30,
2017-03-28,Greatest super hero movie ever!!! Don't fight me on this,5.0,2017-03,28,"don:0.38, ever:0.30, fight:0.36, greatest:0.36, hero:0.37, me:0.33, movie:0.14, on:0.28, super:0.36, this:0.16"
2017-03-25,"Grand, giant and perfectly connected movie (instead of Age of Ultron whereby there is a lack of connection). Just second to iron man 1, not easy to top.",5.0,2017-03,25,"age:0.38, and:0.11, iron:0.27, is:0.13, just:0.22, man:0.26, movie:0.12, not:0.21, of:0.35, perfectly:0.31, second:0.37, there:0.25, to:0.26, top:0.30"
2017-03-24,Watching this movie multiple times may have dented my appreciation for how good it actually is. The characters all feel like they get their own part of the film and not over-shadowed by the others. Some genuine laugh out loud moments and good relationships established between these characters. Maybe this was the time when a big swirling thing in the sky was a good way to end a movie but this has now become a bit stale.,4.0,2017-03,24,"actually:0.18, all:0.08, and:0.11, become:0.18, between:0.16, big:0.14, bit:0.15, but:0.09, by:0.13, characters:0.19, end:0.14, feel:0.16, film:0.09, for:0.08, get:0.14, good:0.29, has:0.12, have:0.11, how:0.13, in:0.08, is:0.07, it:0.07, like:0.11, may:0.18, moments:0.16, movie:0.12, multiple:0.18, my:0.11, not:0.10, now:0.15, of:0.06, out:0.12, over:0.16, own:0.16, part:0.16, some:0.13, the:0.23, their:0.12, these:0.13, they:0.11, thing:0.16, this:0.19, time:0.10, times:0.16, to:0.07, was:0.17, watching:0.15, way:0.12, when:0.13"
2017-03-20,"Although not the first super hero team up , but still this movie was better than X-men 1 and this also had great sense of humor and great performances by the actors.",5.0,2017-03,20,"actors:0.24, also:0.23, although:0.29, and:0.18, better:0.22, but:0.14, by:0.21, first:0.16, great:0.27, had:0.22, hero:0.24, humor:0.25, movie:0.09, not:0.17, of:0.09, performances:0.26, still:0.19, super:0.24, team:0.18, than:0.21, the:0.15, this:0.21, up:0.16, was:0.14"
2017-03-18,"Incomparable with other blockbuster hits such as The Dark Knight or Spider-Man 2 due to its join up of other MCU characters. Therefore comparing to the other join up of hero movies, The Avengers is down as the greatest of all time in my book. This is what marvel was building up in the MCU, and they showed up!  My Score: 99%",5.0,2017-03,18,"all:0.08, and:0.05, as:0.20, avengers:0.08, blockbuster:0.16, book:0.13, building:0.18, characters:0.10, dark:0.18, down:0.18, greatest:0.14, hero:0.15, in:0.15, is:0.13, its:0.12, knight:0.18, man:0.13, marvel:0.08, mcu:0.20, movies:0.10, my:0.22, of:0.17, or:0.14, other:0.40, score:0.18, such:0.15, the:0.23, they:0.11, this:0.06, time:0.10, to:0.13, up:0.39, was:0.09, what:0.11, with:0.09"
2017-03-08,"Although, at the time, it was nice seeing a number of superheroes in a single film for the very first time, the enjoyment wears off rather quick and The Avengers isn't all that entertaining.",3.0,2017-03,8,"all:0.13, although:0.29, and:0.09, at:0.18, avengers:0.13, entertaining:0.23, film:0.14, first:0.16, for:0.13, in:0.12, isn:0.28, it:0.11, nice:0.31, of:0.09, off:0.22, seeing:0.25, single:0.31, superheroes:0.22, that:0.13, the:0.30, time:0.32, very:0.19, was:0.14"
2017-03-07,"One of my favourite movies of all time.
Marvel pulled off what many thought couldn't be done. 
Just a fantastic film through and through. 
Though this isn't the longest review I have done, it is just I could go on for a very long time about how awesome this film is. Acting, action, everything is very, very good. 
95%.",5.0,2017-03,7,"about:0.13, acting:0.15, action:0.09, all:0.08, and:0.05, awesome:0.13, be:0.11, could:0.14, couldn:0.17, done:0.27, everything:0.14, fantastic:0.14, favourite:0.18, film:0.17, for:0.08, go:0.18, good:0.10, have:0.11, how:0.13, is:0.19, isn:0.17, it:0.07, just:0.22, long:0.16, many:0.14, marvel:0.08, movies:0.10, my:0.11, of:0.12, off:0.14, on:0.11, one:0.08, the:0.05, this:0.13, though:0.16, thought:0.16, through:0.36, time:0.19, very:0.34, what:0.11"
2017-03-06,"A fun romp, but don't expect anything more.",3.0,2017-03,6,"anything:0.50, but:0.25, don:0.43, expect:0.53, fun:0.33, more:0.34"
2017-03-04,"Fabulous production of a mishmash of heroes where the villain has to be top, otherwise why call all of them? Superman, spiderman, batman are missing. Probably because they work for another government, or franchise. I thought that was a bit much in comic book form and I agree with myself in film form. It's already a stretch to live in one superhero world, mixing them make it so preposterous. It's like drinking wine and milk at the same time and that is for two. Add cognac, cranberry juice and tea and I feel like puking. A marvel of special effects though. Much too much.",2.0,2017-03,4,"all:0.07, and:0.24, another:0.16, are:0.10, at:0.10, be:0.10, because:0.13, bit:0.13, book:0.12, comic:0.11, effects:0.13, feel:0.14, film:0.08, for:0.14, franchise:0.14, has:0.11, heroes:0.11, in:0.21, is:0.06, it:0.18, like:0.20, make:0.12, marvel:0.08, much:0.34, of:0.21, one:0.07, or:0.13, probably:0.15, same:0.15, so:0.10, special:0.14, superhero:0.09, that:0.14, the:0.08, them:0.24, they:0.10, though:0.14, thought:0.14, time:0.09, to:0.12, too:0.12, top:0.14, two:0.15, villain:0.11, was:0.08, where:0.14, why:0.15, with:0.08, work:0.13, world:0.13"
2017-03-02,This was a good movie,4.0,2017-03,2,"good:0.62, movie:0.37, this:0.41, was:0.55"
2017-02-26,"The Avengers makes the best of what's come before and presents us with an epic comic book movie with well-developed characters, glorious combat and a worthy villain. The little character moments in between give this film a lighthearted tone.",4.5,2017-02,26,"an:0.15, and:0.16, avengers:0.12, before:0.22, best:0.13, between:0.23, book:0.20, character:0.18, characters:0.14, come:0.21, comic:0.19, developed:0.28, epic:0.21, film:0.13, give:0.23, in:0.12, little:0.22, makes:0.23, moments:0.23, movie:0.09, of:0.09, the:0.21, this:0.10, us:0.23, villain:0.19, well:0.17, what:0.17, with:0.26"
2017-02-23,Doesn't hold up and is somewhat a struggle to get through.,4.0,2017-02,23,"and:0.15, doesn:0.45, get:0.38, hold:0.50, is:0.18, through:0.50, to:0.18, up:0.27"
2017-02-21,"A vast cheesy pizza, very loud, very long, making little sense, and with some very earnest and stiff acting. If only writer-director Joss Whedon had been less indulgent the whole thing would have been twice as much fun. Having said which, it's fine and exactly what any teenager would expect.",3.5,2017-02,21,"acting:0.15, and:0.17, any:0.16, as:0.11, been:0.29, cheesy:0.20, director:0.18, expect:0.19, fine:0.19, fun:0.12, had:0.14, have:0.11, having:0.18, if:0.14, it:0.07, joss:0.15, less:0.19, little:0.15, long:0.17, making:0.17, much:0.13, only:0.14, said:0.18, some:0.13, the:0.05, thing:0.17, very:0.36, what:0.12, whedon:0.14, which:0.15, whole:0.18, with:0.09, would:0.29"
2017-02-20,Best Marvel movie ever seen,5.0,2017-02,20,"best:0.38, ever:0.51, marvel:0.36, movie:0.25, seen:0.64"
2017-02-14,"Fun, Lighthearted, Creative, Well-thought, and overall a great superhero film. They have been setting up for this since 2008 with the release of Iron Man and the final product of the set up turns out to be a great film. This is going to be a classic in the near future. Great example that you can make a comic-book accurate movie with great storytelling and designs.",4.5,2017-02,14,"and:0.18, be:0.24, been:0.15, book:0.15, can:0.13, classic:0.17, comic:0.14, film:0.19, final:0.18, for:0.09, fun:0.13, future:0.19, going:0.19, great:0.37, have:0.12, in:0.09, iron:0.15, is:0.07, make:0.15, man:0.15, movie:0.06, of:0.13, out:0.13, overall:0.17, set:0.16, since:0.18, superhero:0.11, that:0.09, the:0.21, they:0.12, this:0.14, thought:0.18, to:0.15, up:0.22, well:0.13, with:0.20, you:0.12"
2017-02-03,"Me arrependo, um pouco.",5.0,2017-02,3,"me:0.60, um:0.80"
